Date,EURGBP=X,EURUSD=X,GBPUSD=X,JPYUSD=X
2018-07-17,0.8845999836921692,1.170946478843689,1.3236442804336548,0.008898855186998844
2018-07-18,0.88919997215271,1.1653246879577637,1.3106160163879395,0.008848617784678936
2018-07-19,0.8904100060462952,1.164564609527588,1.3078221082687378,0.008865955285727978
2018-07-20,0.8949300050735474,1.1655147075653076,1.3023037910461426,0.008899726904928684
2018-07-23,0.8930000066757202,1.1741912364959717,1.3147169351577759,0.00900470931082964
2018-07-24,0.8924199938774109,1.1694128513336182,1.3102725744247437,0.00897182896733284
2018-07-25,0.8884000182151794,1.1685519218444824,1.3152183294296265,0.008989491499960423
2018-07-26,0.8891699910163879,1.1737502813339233,1.3199577331542969,0.009021606296300888
2018-07-27,0.8881499767303467,1.1642934083938599,1.3108737468719482,0.008997174911201
2018-07-30,0.8892499804496765,1.16604483127594,1.3111830949783325,0.009014368988573551
2018-07-31,0.8912699818611145,1.1707408428192139,1.3135426044464111,0.009009495377540588
2018-08-01,0.8910999894142151,1.168961763381958,1.3121638298034668,0.00894390419125557
2018-08-02,0.8885499835014343,1.1665889024734497,1.3126115798950195,0.0089589674025774
2018-08-03,0.8899000287055969,1.1586008071899414,1.3018121719360352,0.008953352458775043
2018-08-06,0.8891199827194214,1.1562297344207764,1.3003562688827515,0.008990056812763214
2018-08-07,0.8929499983787537,1.1558021306991577,1.2944984436035156,0.008981497958302498
2018-08-08,0.8962399959564209,1.1602946519851685,1.2946659326553345,0.00898109469562769
2018-08-09,0.9014800190925598,1.1610760688781738,1.2881617546081543,0.009017783217132092
2018-08-10,0.8982700109481812,1.1523923873901367,1.2828407287597656,0.009001629427075386
2018-08-13,0.8929700255393982,1.1394712924957275,1.2758845090866089,0.009039221331477165
2018-08-14,0.8932399749755859,1.1402509212493896,1.2762752771377563,0.00903660710901022
2018-08-15,0.892009973526001,1.1345715522766113,1.271779179573059,0.00898908730596304
2018-08-16,0.8934900164604187,1.134429931640625,1.2693899869918823,0.009043553844094276
2018-08-17,0.8944299817085266,1.1371389627456665,1.2714558839797974,0.009008684195578098
2018-08-20,0.8972300291061401,1.1437721252441406,1.2747135162353516,0.009051822125911713
2018-08-21,0.8974199891090393,1.149134635925293,1.2804261445999146,0.00909520871937275
2018-08-22,0.8968600034713745,1.1576753854751587,1.290555715560913,0.009079848416149616
2018-08-23,0.8978000283241272,1.1584800481796265,1.2904725074768066,0.009042572230100632
2018-08-24,0.9009699821472168,1.154334545135498,1.281065821647644,0.008979320526123047
2018-08-27,0.9057000279426575,1.164890170097351,1.2860909700393677,0.00898617971688509
2018-08-28,0.9059100151062012,1.1683608293533325,1.2896735668182373,0.00899790320545435
2018-08-29,0.9085299968719482,1.1691256761550903,1.2867693901062012,0.00899587944149971
2018-08-30,0.8982099890708923,1.1709738969802856,1.3035939931869507,0.008951590396463871
2018-08-31,0.8965100049972534,1.1664663553237915,1.301100730895996,0.00900909025222063
2018-09-03,0.8975200057029724,1.1601063013076782,1.292306900024414,0.008997336961328983
2018-09-04,0.9025400280952454,1.161548137664795,1.2869019508361816,0.00900187250226736
2018-09-05,0.9010999798774719,1.1586545705795288,1.2858428955078125,0.008971747942268848
2018-09-06,0.9009000062942505,1.1635212898254395,1.2914891242980957,0.008972713723778725
2018-09-07,0.8989800214767456,1.1620069742202759,1.2925406694412231,0.00905018299818039
2018-09-10,0.8938999772071838,1.1561094522476196,1.2930254936218262,0.009015507064759731
2018-09-11,0.8899800181388855,1.159595012664795,1.302643060684204,0.008997012861073017
2018-09-12,0.8908900022506714,1.1596084833145142,1.3015578985214233,0.008960011415183544
2018-09-13,0.8911600112915039,1.1629259586334229,1.3045463562011719,0.008991188369691372
2018-09-14,0.8917999863624573,1.1691803932189941,1.311131477355957,0.00892761442810297
2018-09-17,0.88919997215271,1.1628988981246948,1.307326316833496,0.008932319469749928
2018-09-18,0.8873999714851379,1.1669156551361084,1.3146305084228516,0.008953352458775043
2018-09-19,0.886900007724762,1.167992353439331,1.3168463706970215,0.008906543254852295
2018-09-20,0.8883500099182129,1.167460560798645,1.3141123056411743,0.008903371170163155
2018-09-21,0.8873400092124939,1.1775927543640137,1.327087163925171,0.008889283984899521
2018-09-24,0.8981999754905701,1.1751019954681396,1.30804443359375,0.008886992931365967
2018-09-25,0.8959500193595886,1.175295352935791,1.311733365058899,0.008866348303854465
2018-09-26,0.892300009727478,1.1763184070587158,1.3179919719696045,0.008851985447108746
2018-09-27,0.8918899893760681,1.1748534440994263,1.3172800540924072,0.008872799575328827
2018-09-28,0.889959990978241,1.1637378931045532,1.3078734874725342,0.00882168672978878
2018-10-01,0.8899999856948853,1.1605371236801147,1.3039000034332275,0.008787655271589756
2018-10-02,0.8876000046730042,1.157755732536316,1.3043591976165771,0.008776087313890457
2018-10-03,0.889930009841919,1.1551746129989624,1.2981956005096436,0.008804598823189735
2018-10-04,0.8867800235748291,1.147631287574768,1.294062852859497,0.008734692819416523
2018-10-05,0.8842999935150146,1.1518083810806274,1.3024225234985352,0.008780093863606453
2018-10-08,0.8777199983596802,1.1522595882415771,1.31271493434906,0.008793914690613747
2018-10-09,0.8779000043869019,1.1494120359420776,1.309311866760254,0.008841967210173607
2018-10-10,0.8744000196456909,1.1506949663162231,1.3157029151916504,0.008849713951349258
2018-10-11,0.8732699751853943,1.1533360481262207,1.3206725120544434,0.008921243250370026
2018-10-12,0.8756999969482422,1.1590440273284912,1.3234164714813232,0.008922197856009007
2018-10-15,0.8814600110054016,1.1551345586776733,1.3103927373886108,0.008913291618227959
2018-10-16,0.8805199861526489,1.1583458185195923,1.315477967262268,0.00894126482307911
2018-10-17,0.8777400255203247,1.1575279235839844,1.318721890449524,0.008901390247046947
2018-10-18,0.8777700066566467,1.1500862836837769,1.3104442358016968,0.00887878704816103
2018-10-19,0.8797000050544739,1.1460003852844238,1.3024225234985352,0.008913847617805004
2018-10-22,0.8808000087738037,1.1509466171264648,1.3065404891967773,0.008890469558537006
2018-10-23,0.884190022945404,1.1467890739440918,1.2965964078903198,0.008868629112839699
2018-10-24,0.8836899995803833,1.147315263748169,1.2981280088424683,0.008893315680325031
2018-10-25,0.8845400214195251,1.1399258375167847,1.2888258695602417,0.00892761442810297
2018-10-26,0.8870000243186951,1.1377859115600586,1.2824623584747314,0.008900756947696209
2018-10-29,0.8884000182151794,1.1398738622665405,1.2831040620803833,0.00893591158092022
2018-10-30,0.8885700106620789,1.137617588043213,1.2802459001541138,0.008902817033231258
2018-10-31,0.8925999999046326,1.1346358060836792,1.2708903551101685,0.008845486678183079
2018-11-01,0.8861799836158752,1.1316697597503662,1.276943564414978,0.008861241862177849
2018-11-02,0.8768799901008606,1.1403288841247559,1.3003731966018677,0.008871934376657009
2018-11-05,0.8762900233268738,1.1397570371627808,1.3005592823028564,0.008838685229420662
2018-11-06,0.8736400008201599,1.141291856765747,1.3058068752288818,0.008830334059894085
2018-11-07,0.8722699880599976,1.1438506841659546,1.3112518787384033,0.008821220137178898
2018-11-08,0.8708800077438354,1.1434059143066406,1.3128528594970703,0.0088069261983037
2018-11-09,0.8699700236320496,1.1368415355682373,1.3066771030426025,0.00877554714679718
2018-11-12,0.875190019607544,1.132502794265747,1.2938451766967773,0.00878379587084055
2018-11-13,0.8730000257492065,1.1233429908752441,1.2857933044433594,0.00879538431763649
2018-11-14,0.8691099882125854,1.1311193704605103,1.3014055490493774,0.008788195438683033
2018-11-15,0.8710100054740906,1.131183385848999,1.2986170053482056,0.008805607445538044
2018-11-16,0.8870499730110168,1.1324899196624756,1.276650071144104,0.008806305006146431
2018-11-19,0.8893600106239319,1.141396164894104,1.2833181619644165,0.008870752528309822
2018-11-20,0.8909000158309937,1.1455016136169434,1.2859750986099243,0.008893394842743874
2018-11-21,0.8891599774360657,1.1372424364089966,1.2789195775985718,0.008872877806425095
2018-11-22,0.8912400007247925,1.1388354301452637,1.277726650238037,0.008847912773489952
2018-11-23,0.8854799866676331,1.1403158903121948,1.287597894668579,0.008851281367242336
2018-11-26,0.8847000002861023,1.1337354183197021,1.2812299728393555,0.008855905383825302
2018-11-27,0.884440004825592,1.1333370208740234,1.2812299728393555,0.008810262195765972
2018-11-28,0.8865000009536743,1.1298797130584717,1.2743724584579468,0.008789895102381706
2018-11-29,0.8865000009536743,1.1368545293807983,1.2824130058288574,0.008806305006146431
2018-11-30,0.8910999894142151,1.1392766237258911,1.2784454822540283,0.008817486464977264
2018-12-03,0.8894000053405762,1.1342240571975708,1.2753475904464722,0.008790204301476479
2018-12-04,0.8921999931335449,1.135486125946045,1.2725884914398193,0.00880382489413023
2018-12-05,0.8917099833488464,1.1342884302139282,1.2720541954040527,0.00887319352477789
2018-12-06,0.8916100263595581,1.13490629196167,1.2727665901184082,0.008845564909279346
2018-12-07,0.8900899887084961,1.1374752521514893,1.2778573036193848,0.00887398049235344
2018-12-10,0.8961899876594543,1.1400948762893677,1.2721028327941895,0.0088887307792902
